Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP28,OUT027,4216.97746
FDP23,OUT046,3535.4312900000004
NCS41,OUT018,1979.6231400000001
FDS40,OUT018,1427.54178
FDA16,OUT017,3494.3181400000003
FDN20,OUT035,2929.68645
FDF04,OUT027,4678.909500000001
DRG36,OUT018,2343.91561
FDW16,OUT018,1585.50283
FDU09,OUT017,1448.7808
FDW01,OUT046,2114.04816
FDB15,OUT045,3958.41403
NCJ17,OUT049,1893.6017799999997
NCT18,OUT018,2597.8850199999997
FDG16,OUT018,3051.82746
FDP27,OUT017,2250.8367700000003
FDQ44,OUT027,3856.57992
FDL50,OUT027,3103.3936700000004
FDW57,OUT027,4431.298479999999
FDS34,OUT013,2214.21777
NCV30,OUT035,2236.52207
FDD26,OUT018,2264.48567
FDA03,OUT045,2767.0648
FDS27,OUT018,2392.98507
FDM12,OUT013,2360.62719
NCV42,OUT027,3052.72629
NCS41,OUT046,2570.35419
FDN56,OUT018,1819.26521
DRK59,OUT046,2260.92364
NCG18,OUT046,1858.6139899999998
NCN26,OUT017,2163.1176200000004
FDI60,OUT027,3930.0176600000004
NCI43,OUT049,2013.3791999999994
NCL17,OUT049,2273.84016
FDQ19,OUT019,332.80012999999997
FDY43,OUT049,2684.7053400000004
FDR36,OUT049,2264.75199
FDJ58,OUT049,3055.62252
DRY23,OUT045,1460.2658500000002
FDK26,OUT027,3720.889880000001
DRH03,OUT045,1446.1508900000001
FDC10,OUT010,308.4651400000001
FDD23,OUT013,2446.74842
FDP32,OUT045,2406.1013300000004
FDO31,OUT035,1798.62541
FDQ57,OUT013,2570.35419
FDX32,OUT027,4367.348390000001
FDC39,OUT027,4892.864329999999
FDU55,OUT046,2874.42505
FDL45,OUT013,2844.5972100000004
DRK37,OUT049,2597.01948
FDK22,OUT013,3406.36596
DRG37,OUT027,3357.5961099999995
FDK22,OUT017,4429.2345
DRH36,OUT018,2008.6187299999997
DRC36,OUT018,2199.86978
DRE03,OUT027,3709.6045700000004
FDF34,OUT046,2487.36222
FDZ22,OUT046,2124.73425
FDC44,OUT010,315.25629999999995
FDN31,OUT027,5261.35134
FDO03,OUT017,3073.69899
FDA01,OUT049,1072.50393
NCH42,OUT049,3569.15406
FDF46,OUT018,1875.7916300000002
DRL35,OUT046,1522.98421
FDW46,OUT049,1499.8143700000003
FDB58,OUT046,2075.93111
FDD47,OUT018,2167.4120300000004
NCO17,OUT045,2040.9100299999998
FDJ26,OUT017,2862.7735500000003
FDU37,OUT045,1448.7475100000001
